serial, year, department, image, page
524, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000088/4737_728542.jpg, http://www.artic.edu/aic/collections/artwork/58443?search_no=1&index=3
525, ,43, , http://www.artic.edu/aic/collections/artwork/186619?search_no=1&index=5
526, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/6163_591969.jpg, http://www.artic.edu/aic/collections/artwork/145678?search_no=1&index=6
527,1980,4, , http://www.artic.edu/aic/collections/artwork/146085?search_no=1&index=4
528,1920,43, , http://www.artic.edu/aic/collections/artwork/198705?search_no=1&index=7
529,1920,43, , http://www.artic.edu/aic/collections/artwork/198710?search_no=1&index=9
530,1920,43, , http://www.artic.edu/aic/collections/artwork/207313?search_no=1&index=8
531, ,43, , http://www.artic.edu/aic/collections/artwork/201823?search_no=1&index=0
532, ,43, , http://www.artic.edu/aic/collections/artwork/201822?search_no=1&index=1
533, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/7821_1175853.jpg, http://www.artic.edu/aic/collections/artwork/159840?search_no=1&index=2
534, ,43, , http://www.artic.edu/aic/collections/artwork/201824?search_no=1&index=3
535, ,43, , http://www.artic.edu/aic/collections/artwork/185714?search_no=1&index=4
536, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/7806_1175843.jpg, http://www.artic.edu/aic/collections/artwork/159839?search_no=1&index=5
537, ,43, , http://www.artic.edu/aic/collections/artwork/213402?search_no=1&index=7
538, ,43, , http://www.artic.edu/aic/collections/artwork/201819?search_no=1&index=6
539, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000006/65859_365061.jpg, http://www.artic.edu/aic/collections/artwork/159832?search_no=1&index=8
540, ,4, , http://www.artic.edu/aic/collections/artwork/159833?search_no=1&index=9
541,1950,25, , http://www.artic.edu/aic/collections/artwork/183031?search_no=5&index=0
542,1987,25, , http://www.artic.edu/aic/collections/artwork/193266?search_no=5&index=1
543,1893,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000129/7389_1320253.jpg, http://www.artic.edu/aic/collections/artwork/156538?search_no=5&index=3
544,1912,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/5397_773256.jpg, http://www.artic.edu/aic/collections/artwork/105203?search_no=5&index=2
545,1893,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/120992_670612.jpg, http://www.artic.edu/aic/collections/artwork/37281?search_no=5&index=4
546,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/5585_1163753.jpg, http://www.artic.edu/aic/collections/artwork/72609?search_no=5&index=5
547,2001,25, , http://www.artic.edu/aic/collections/artwork/180574?search_no=5&index=6
548,1943,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/10544_1343537.jpg, http://www.artic.edu/aic/collections/artwork/180454?search_no=5&index=7
549,1946,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/16949_1170993.jpg, http://www.artic.edu/aic/collections/artwork/144901?search_no=5&index=9
550,1931,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/4881_624936.jpg, http://www.artic.edu/aic/collections/artwork/63817?search_no=5&index=8
551,1931,25, , http://www.artic.edu/aic/collections/artwork/76425?search_no=2&index=0
552,1950,25, , http://www.artic.edu/aic/collections/artwork/183031?search_no=2&index=1
553,1918,25, , http://www.artic.edu/aic/collections/artwork/152056?search_no=2&index=2
554,1998,25, , http://www.artic.edu/aic/collections/artwork/189809?search_no=2&index=3
555,1983,25, , http://www.artic.edu/aic/collections/artwork/190947?search_no=2&index=4
556,1983,25, , http://www.artic.edu/aic/collections/artwork/103211?search_no=2&index=5
557,1997,25, , http://www.artic.edu/aic/collections/artwork/191199?search_no=2&index=6
558,2009,25, , http://www.artic.edu/aic/collections/artwork/202122?search_no=2&index=7
559,2009,25, , http://www.artic.edu/aic/collections/artwork/202123?search_no=2&index=8
560,2009,25, , http://www.artic.edu/aic/collections/artwork/202124?search_no=2&index=9
561,1898,25, , http://www.artic.edu/aic/collections/artwork/104794?search_no=1&index=1
562,900,25, , http://www.artic.edu/aic/collections/artwork/102779?search_no=1&index=0
563,1887,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000111/155700_1111085.jpg, http://www.artic.edu/aic/collections/artwork/35464?search_no=1&index=2
564,1887,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123335_687052.jpg, http://www.artic.edu/aic/collections/artwork/43945?search_no=1&index=3
565,1912,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/5397_773256.jpg, http://www.artic.edu/aic/collections/artwork/105203?search_no=1&index=4
566,331,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123341_687088.jpg, http://www.artic.edu/aic/collections/artwork/46626?search_no=1&index=5
567,128,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123344_687112.jpg, http://www.artic.edu/aic/collections/artwork/100245?search_no=1&index=6
568,1893,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123347_687190.jpg, http://www.artic.edu/aic/collections/artwork/148323?search_no=1&index=7
569,1893,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000111/155703_1111115.jpg, http://www.artic.edu/aic/collections/artwork/12765?search_no=1&index=9
570,1893,25, , http://www.artic.edu/aic/collections/artwork/148322?search_no=1&index=8
571,1931,25, , http://www.artic.edu/aic/collections/artwork/76425?search_no=1&index=0
572,1950,25, , http://www.artic.edu/aic/collections/artwork/183031?search_no=1&index=1
573,1983,25, , http://www.artic.edu/aic/collections/artwork/190947?search_no=1&index=3
574,1918,25, , http://www.artic.edu/aic/collections/artwork/152056?search_no=1&index=2
575,1983,25, , http://www.artic.edu/aic/collections/artwork/103211?search_no=1&index=4
576,1420,25, , http://www.artic.edu/aic/collections/artwork/180209?search_no=1&index=5
577,312,25, , http://www.artic.edu/aic/collections/artwork/180210?search_no=1&index=7
578,1992,25, , http://www.artic.edu/aic/collections/artwork/97866?search_no=1&index=6
579,340,25, , http://www.artic.edu/aic/collections/artwork/104420?search_no=1&index=9
580,320,25, , http://www.artic.edu/aic/collections/artwork/194525?search_no=1&index=8
581,1998,25, , http://www.artic.edu/aic/collections/artwork/189809?search_no=49&index=0
582,2009,25, , http://www.artic.edu/aic/collections/artwork/202123?search_no=49&index=3
583,2009,25, , http://www.artic.edu/aic/collections/artwork/202122?search_no=49&index=2
584,1997,25, , http://www.artic.edu/aic/collections/artwork/191199?search_no=49&index=1
585,2009,25, , http://www.artic.edu/aic/collections/artwork/202129?search_no=49&index=6
586,2009,25, , http://www.artic.edu/aic/collections/artwork/202125?search_no=49&index=5
587,2009,25, , http://www.artic.edu/aic/collections/artwork/202124?search_no=49&index=4
588,2009,25, , http://www.artic.edu/aic/collections/artwork/202126?search_no=49&index=9
589,2009,25, , http://www.artic.edu/aic/collections/artwork/202131?search_no=49&index=8
590,2009,25, , http://www.artic.edu/aic/collections/artwork/202130?search_no=49&index=7
591,1420,25, , http://www.artic.edu/aic/collections/artwork/180209?search_no=1&index=0
592,312,25, , http://www.artic.edu/aic/collections/artwork/180210?search_no=1&index=1
593,1955,25, , http://www.artic.edu/aic/collections/artwork/180141?search_no=1&index=2
594,1948,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173391_1339427.jpg, http://www.artic.edu/aic/collections/artwork/212596?search_no=1&index=5
595,1990,25, , http://www.artic.edu/aic/collections/artwork/180213?search_no=1&index=3
596,901,25, , http://www.artic.edu/aic/collections/artwork/180214?search_no=1&index=4
597, ,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173432_1339837.jpg, http://www.artic.edu/aic/collections/artwork/212473?search_no=1&index=6
598,1988,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173532_1340766.jpg, http://www.artic.edu/aic/collections/artwork/190218?search_no=1&index=7
599,1963,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173529_1340726.jpg, http://www.artic.edu/aic/collections/artwork/212474?search_no=1&index=8
600,1966,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/45580_1343567.jpg, http://www.artic.edu/aic/collections/artwork/180215?search_no=1&index=9
601,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/125051_699336.jpg, http://www.artic.edu/aic/collections/artwork/70841?search_no=1&index=0
602,1922,25, , http://www.artic.edu/aic/collections/artwork/190982?search_no=1&index=2
603,1922,25, , http://www.artic.edu/aic/collections/artwork/190981?search_no=1&index=1
604,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/125054_699354.jpg, http://www.artic.edu/aic/collections/artwork/190983?search_no=1&index=3
605,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/125055_699360.jpg, http://www.artic.edu/aic/collections/artwork/190986?search_no=1&index=4
606,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/50621_1161763.jpg, http://www.artic.edu/aic/collections/artwork/190987?search_no=1&index=5
607,1922,25, , http://www.artic.edu/aic/collections/artwork/190988?search_no=1&index=6
608,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/32165_1161773.jpg, http://www.artic.edu/aic/collections/artwork/190989?search_no=1&index=8
609,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/9260_1169023.jpg, http://www.artic.edu/aic/collections/artwork/131541?search_no=1&index=7
610,1922,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/50622_1161783.jpg, http://www.artic.edu/aic/collections/artwork/190990?search_no=1&index=9
611,1908,25, , http://www.artic.edu/aic/collections/artwork/44904?search_no=1&index=1
612,1904,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000098/137332_823142.jpg, http://www.artic.edu/aic/collections/artwork/38836?search_no=1&index=2
613,1915,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/46844_759335.jpg, http://www.artic.edu/aic/collections/artwork/22814?search_no=1&index=3
614,1900,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000103/4350_882893.jpg, http://www.artic.edu/aic/collections/artwork/44878?search_no=1&index=4
615,1913,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123334_687046.jpg, http://www.artic.edu/aic/collections/artwork/123179?search_no=1&index=6
616,1907,25, , http://www.artic.edu/aic/collections/artwork/102254?search_no=1&index=5
617,1912,25, , http://www.artic.edu/aic/collections/artwork/103264?search_no=1&index=7
618,991,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/123332_687034.jpg, http://www.artic.edu/aic/collections/artwork/122219?search_no=1&index=8
619,1912,25, , http://www.artic.edu/aic/collections/artwork/71829?search_no=1&index=9
620,1912,25, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/5397_773256.jpg, http://www.artic.edu/aic/collections/artwork/105203?search_no=1&index=0
621,550,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/16453_761903.jpg, http://www.artic.edu/aic/collections/artwork/52198?search_no=1&index=0
622,153,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139684_846842.jpg, http://www.artic.edu/aic/collections/artwork/5644?search_no=1&index=2
623, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/5137_1377809.jpg, http://www.artic.edu/aic/collections/artwork/111030?search_no=1&index=1
624,450,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/687_355569.jpg, http://www.artic.edu/aic/collections/artwork/84551?search_no=1&index=3
625,945,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/346_1357510.jpg, http://www.artic.edu/aic/collections/artwork/64339?search_no=1&index=4
626,145,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139683_846825.jpg, http://www.artic.edu/aic/collections/artwork/5642?search_no=1&index=5
627,120,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139700_847001.jpg, http://www.artic.edu/aic/collections/artwork/182871?search_no=1&index=6
628,270,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139653_846528.jpg, http://www.artic.edu/aic/collections/artwork/5779?search_no=1&index=7
629,359,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139695_846951.jpg, http://www.artic.edu/aic/collections/artwork/5761?search_no=1&index=9
630,490,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000089/129978_733368.jpg, http://www.artic.edu/aic/collections/artwork/9653?search_no=1&index=8
631, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000068/110222_593967.jpg, http://www.artic.edu/aic/collections/artwork/196482?search_no=1&index=1
632, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/135445_790503.jpg, http://www.artic.edu/aic/collections/artwork/181?search_no=1&index=2
633,530,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000114/121103_1147458.jpg, http://www.artic.edu/aic/collections/artwork/198337?search_no=1&index=3
634,470,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/61209_1170693.jpg, http://www.artic.edu/aic/collections/artwork/166?search_no=1&index=4
635,450,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/61213_1170933.jpg, http://www.artic.edu/aic/collections/artwork/84553?search_no=1&index=5
636,520,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/4814_355934.jpg, http://www.artic.edu/aic/collections/artwork/59815?search_no=1&index=7
637,550,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/16453_761903.jpg, http://www.artic.edu/aic/collections/artwork/52198?search_no=1&index=6
638,520,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/307_356596.jpg, http://www.artic.edu/aic/collections/artwork/87652?search_no=1&index=0
639, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000134/27685_1397721.jpg, http://www.artic.edu/aic/collections/artwork/86646?search_no=1&index=9
640,600,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/67511_1162063.jpg, http://www.artic.edu/aic/collections/artwork/614?search_no=1&index=8
641,520,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/307_356596.jpg, http://www.artic.edu/aic/collections/artwork/87652?search_no=2&index=0
